idx cal0 cal1 cal2 cal3 cal4 cal5 cal6 cal7 cal8 cal9 cal10 likelyhood	idx         	AGBc        	height      	LAI         	NPP         	NPP/GPP     
921 0.4084 0.3993 0.7691 0.0607 0.1616 0.4977 7.7336 0.5502 0.1935 7.9334 0.0254 0.00004000	921	28.122177176471	39.146659568627	4.663054843137	1.446282215686	0.539931139712	
922 0.4000 0.3773 0.7666 0.0627 0.1550 0.4970 7.6896 0.5402 0.1998 8.0000 0.0252 0.00003600	922	29.019680470588	39.488294411765	4.734551294118	1.438537058824	0.530328946320	
923 0.4063 0.3922 0.7618 0.0654 0.1476 0.4960 7.6502 0.5387 0.2000 8.0000 0.0253 0.00004000	923	28.342034725490	38.671554725490	4.756434333333	1.443282274510	0.527898522581	
924 0.4051 0.3987 0.7500 0.0751 0.1481 0.4947 7.6410 0.5323 0.2000 7.9352 0.0250 0.00003900	924	28.369160000000	38.469332470588	4.787241156863	1.445766568627	0.517244610573	
925 0.4000 0.4018 0.7500 0.0768 0.1489 0.4955 7.6148 0.5331 0.1942 7.8934 0.0259 0.00004600	925	27.352314392157	37.698782980392	4.772941039216	1.447283607843	0.523090405553	
926 0.4000 0.3941 0.7620 0.0742 0.1473 0.4921 7.5155 0.5377 0.1950 7.9776 0.0265 0.00005400	926	27.138631450980	36.653731215686	4.755364666667	1.443045921569	0.526899162504	
927 0.4000 0.3894 0.7500 0.0712 0.1460 0.4968 7.3805 0.5455 0.2000 8.0000 0.0268 0.00005900	927	27.048470941176	36.479396352941	4.708533823529	1.438610176471	0.526114798777	
928 0.4000 0.3855 0.7567 0.0731 0.1426 0.5077 7.3580 0.5492 0.1920 8.0000 0.0263 0.00005000	928	27.661387568627	38.129016019608	4.690586627451	1.438708000000	0.532100749379	
929 0.4097 0.3735 0.7600 0.0752 0.1336 0.4975 7.2420 0.5474 0.1918 8.0000 0.0259 0.00004900	929	28.545923000000	36.919279000000	4.708629823529	1.435344470588	0.529210777698	
930 0.4045 0.3793 0.7546 0.0766 0.1305 0.4945 7.2918 0.5416 0.2000 7.9418 0.0255 0.00004800	930	28.567338647059	36.818209921569	4.738574862745	1.436160274510	0.517732879028	
931 0.4000 0.3738 0.7527 0.0795 0.1350 0.4860 7.2228 0.5571 0.1987 7.9013 0.0258 0.00005800	931	28.539216784314	35.462523529412	4.627853901961	1.430487509804	0.518469108446	
932 0.4000 0.3774 0.7550 0.0787 0.1480 0.4840 7.1933 0.5533 0.2000 7.7988 0.0255 0.00005700	932	28.649430862745	35.159652901961	4.622208156863	1.433034823529	0.515868285418	
933 0.4032 0.3842 0.7527 0.0769 0.1440 0.4826 7.1924 0.5602 0.1951 7.6612 0.0262 0.00006600	933	27.642424215686	34.349516176471	4.562342647059	1.435689705882	0.523544443612	
936 0.4000 0.4005 0.7505 0.0755 0.1446 0.4951 7.0676 0.5675 0.1948 7.3898 0.0259 0.00006600	936	27.226376333333	34.858628000000	4.478000901961	1.441386588235	0.523057901536	
937 0.4041 0.4012 0.7663 0.0731 0.1477 0.4945 7.0000 0.5582 0.1923 7.4680 0.0263 0.00006700	937	26.841198823529	34.202633039216	4.542395450980	1.443644078431	0.528067462729	
938 0.4083 0.4218 0.7533 0.0749 0.1400 0.4960 7.0000 0.5691 0.1972 7.4240 0.0276 0.00008100	938	24.977516725490	33.057793882353	4.479066607843	1.444727235294	0.525094627999	
939 0.4000 0.4102 0.7520 0.0755 0.1417 0.4893 7.1242 0.5694 0.1996 7.3096 0.0278 0.00008500	939	25.126998450980	33.052291784314	4.450761941176	1.440635333333	0.521091016836	
940 0.4068 0.4055 0.7626 0.0730 0.1484 0.5118 7.1502 0.5703 0.2000 7.1575 0.0277 0.00007900	940	25.274936666667	35.711996294118	4.409835529412	1.440104078431	0.521080636839	
941 0.4116 0.4000 0.7616 0.0708 0.1446 0.5190 7.2563 0.5784 0.1951 7.1490 0.0280 0.00007600	941	25.247836431373	37.047723686275	4.366020627451	1.437778137255	0.529143846183	
942 0.4000 0.3794 0.7500 0.0682 0.1467 0.5293 7.2916 0.5796 0.1993 6.7098 0.0284 0.00007400	942	25.383780450980	38.558560862745	4.268475784314	1.432086333333	0.521968890404	
943 0.4036 0.3683 0.7561 0.0724 0.1452 0.5285 7.1736 0.5892 0.1981 6.6070 0.0285 0.00008200	943	25.603058431373	38.028280823529	4.195533294118	1.425359725490	0.519627662760	
944 0.4136 0.3779 0.7580 0.0720 0.1491 0.5307 7.2193 0.5945 0.2000 6.4060 0.0284 0.00008200	944	25.278438215686	38.256176019608	4.127298215686	1.426628509804	0.516132553112	
945 0.4186 0.3740 0.7500 0.0740 0.1497 0.5339 7.2649 0.5886 0.2000 6.5709 0.0288 0.00007900	945	25.145264803922	38.771340254902	4.186788960784	1.426223764706	0.516498056155	
946 0.4058 0.3904 0.7500 0.0808 0.1476 0.5208 7.2426 0.5829 0.2000 6.7215 0.0283 0.00008400	946	25.046554627451	37.014724686275	4.253039803922	1.432241176471	0.512070086823	
947 0.4019 0.3981 0.7640 0.0787 0.1402 0.5344 7.1680 0.5960 0.2000 6.9559 0.0278 0.00007600	947	25.392369549020	38.543853039216	4.238177470588	1.429939000000	0.517218247366	
948 0.4000 0.4106 0.7838 0.0779 0.1451 0.5238 7.2570 0.5871 0.1923 6.7106 0.0285 0.00008300	948	24.307929705882	36.814084274510	4.237021000000	1.438209784314	0.523160045739	
949 0.4130 0.4122 0.7799 0.0735 0.1420 0.5245 7.3409 0.5865 0.1977 6.6886 0.0278 0.00007500	949	24.732104980392	37.677214137255	4.241936529412	1.440408333333	0.519918301295	
950 0.4000 0.4098 0.7987 0.0679 0.1452 0.5116 7.3120 0.5829 0.2000 6.6574 0.0268 0.00007200	950	25.729193450980	36.852364803922	4.254963000000	1.442193607843	0.519527433199	
951 0.4094 0.4186 0.7834 0.0697 0.1477 0.5051 7.5430 0.5870 0.1945 6.6266 0.0277 0.00007800	951	24.674093607843	36.404700862745	4.225809803922	1.444129823529	0.525304569695	
952 0.4066 0.4339 0.7843 0.0677 0.1463 0.4960 7.6284 0.5764 0.2000 6.4945 0.0277 0.00008000	952	23.934585450980	35.192469921569	4.259544529412	1.449965745098	0.518699213481	
953 0.4012 0.4328 0.7838 0.0679 0.1567 0.4832 7.7376 0.5633 0.2000 6.8060 0.0279 0.00007900	953	23.966228549020	34.349160980392	4.381776960784	1.451915039216	0.521007728476	
954 0.4006 0.4373 0.7756 0.0631 0.1568 0.4796 7.5460 0.5704 0.1910 6.7556 0.0275 0.00007700	954	24.231997705882	33.317148686275	4.338764647059	1.456246960784	0.533895329973	
955 0.4163 0.4453 0.7759 0.0647 0.1618 0.4636 7.7467 0.5742 0.1810 6.9108 0.0273 0.00007200	955	24.293342352941	32.597266196078	4.350123431373	1.462009607843	0.545411263878	
956 0.4430 0.4494 0.7682 0.0650 0.1602 0.4587 7.6719 0.5646 0.1929 7.4188 0.0269 0.00006800	956	24.721125039216	32.082636529412	4.500937843137	1.462111725490	0.536748606944	
957 0.4462 0.4466 0.7764 0.0637 0.1617 0.4889 7.7065 0.5630 0.1990 7.6153 0.0273 0.00006600	957	24.472567058824	35.222727313725	4.538851254902	1.457735666667	0.534374748969	
958 0.4342 0.4418 0.7751 0.0634 0.1631 0.4814 7.7422 0.5646 0.2000 7.5710 0.0280 0.00007400	958	24.059941039216	34.272350803922	4.514857549020	1.453555509804	0.534245419764	
959 0.4442 0.4580 0.7825 0.0664 0.1626 0.4918 7.8163 0.5543 0.1946 7.3101 0.0279 0.00006400	959	23.451220019608	35.226362823529	4.535181784314	1.464084686275	0.532939968737	
960 0.4475 0.4545 0.7801 0.0650 0.1595 0.4965 7.6599 0.5620 0.1969 7.3699 0.0274 0.00006400	960	24.053178843137	35.510555843137	4.505738647059	1.462206941176	0.532779198656	
961 0.4520 0.4529 0.7640 0.0703 0.1612 0.5017 7.7077 0.5448 0.1974 7.5234 0.0271 0.00005600	961	24.341890745098	36.548361156863	4.634222215686	1.464613960784	0.526591781327	
962 0.4603 0.4560 0.7531 0.0681 0.1599 0.5031 7.8557 0.5447 0.1917 7.5210 0.0278 0.00005600	962	23.668639862745	36.843483117647	4.634227941176	1.465295196078	0.535260050656	
963 0.4470 0.4553 0.7620 0.0711 0.1602 0.4890 7.8783 0.5409 0.1964 7.3697 0.0271 0.00005700	963	24.197292294118	35.798037784314	4.631596666667	1.467002000000	0.524727021240	
964 0.4383 0.4483 0.7540 0.0715 0.1626 0.5078 7.8992 0.5402 0.1998 7.4567 0.0268 0.00004800	964	24.680667156863	38.465797862745	4.647796549020	1.463733137255	0.521272117728	
965 0.4331 0.4442 0.7500 0.0740 0.1655 0.5158 7.9310 0.5412 0.2000 7.4032 0.0265 0.00004200	965	25.084896862745	39.955181803922	4.628095156863	1.462646333333	0.517919984836	
966 0.4118 0.4341 0.7500 0.0721 0.1639 0.5130 7.9271 0.5277 0.2000 7.8042 0.0270 0.00004200	966	25.109149901961	39.610044294118	4.782329745098	1.458581078431	0.522428382899	
967 0.4083 0.4265 0.7500 0.0695 0.1600 0.5175 7.9711 0.5201 0.1971 8.0000 0.0269 0.00003500	967	25.587900372549	40.826218431373	4.870977647059	1.458115058824	0.528030769911	
969 0.4000 0.4363 0.7584 0.0709 0.1625 0.5059 7.9377 0.5093 0.1965 8.0000 0.0275 0.00004200	969	24.672037686275	38.404668137255	4.943590843137	1.463025294118	0.527091113168	
970 0.4000 0.4494 0.7603 0.0724 0.1697 0.5115 8.0009 0.5171 0.1920 7.9833 0.0274 0.00003900	970	24.339756137255	39.105449235294	4.886024549020	1.467778607843	0.531521902887	
971 0.4111 0.4503 0.7583 0.0667 0.1695 0.5071 8.1364 0.5205 0.1890 8.0000 0.0271 0.00003700	971	24.637187372549	39.496567431373	4.869970039216	1.470126921569	0.539558077228	
972 0.4119 0.4390 0.7696 0.0640 0.1686 0.5139 8.1521 0.5234 0.1888 7.9658 0.0272 0.00003500	972	24.955200607843	40.714280647059	4.839726784314	1.464494882353	0.541962436657	
973 0.4091 0.4397 0.7553 0.0629 0.1699 0.5157 8.0313 0.5234 0.1890 8.0000 0.0272 0.00003600	973	24.938792137255	40.314346254902	4.845087352941	1.464680254902	0.543049398852	
974 0.4225 0.4445 0.7625 0.0600 0.1636 0.5034 8.0134 0.5207 0.1862 8.0000 0.0272 0.00004000	974	24.772767294118	38.558152450980	4.872340921569	1.468727882353	0.548247111355	
975 0.4149 0.4500 0.7522 0.0605 0.1646 0.5011 8.0724 0.5176 0.1839 7.9284 0.0277 0.00004100	975	24.106740588235	38.001022372549	4.878640156863	1.470819352941	0.549740499703	
976 0.4082 0.4493 0.7572 0.0629 0.1569 0.5042 7.8826 0.5217 0.1754 7.7794 0.0274 0.00004200	976	24.391999745098	37.694028235294	4.834880078431	1.472576960784	0.555330060905	
977 0.4042 0.4572 0.7536 0.0631 0.1604 0.5082 7.8529 0.5195 0.1615 7.7979 0.0267 0.00003400	977	24.754288725490	38.331604529412	4.858839294118	1.481795490196	0.569622832828	
978 0.4106 0.4689 0.7500 0.0661 0.1659 0.5074 7.8192 0.5190 0.1619 8.0000 0.0267 0.00003300	978	24.458064921569	37.825525196078	4.898427980392	1.485766294118	0.568933537147	
979 0.4211 0.4403 0.7500 0.0642 0.1696 0.5077 7.7973 0.5126 0.1615 7.7174 0.0265 0.00003300	979	25.517042196078	38.648313882353	4.875298725490	1.478212745098	0.566324428872	
980 0.4042 0.4396 0.7516 0.0657 0.1628 0.4850 7.7683 0.5065 0.1589 7.9333 0.0253 0.00003000	980	26.807339450980	36.779269607843	4.972943235294	1.482144058824	0.567519265344	
981 0.4145 0.4272 0.7567 0.0634 0.1680 0.4847 7.6540 0.5203 0.1604 8.0000 0.0250 0.00003200	981	27.646520411765	36.796501666667	4.881049000000	1.474410352941	0.569487585868	
982 0.4000 0.4254 0.7541 0.0617 0.1706 0.4831 7.5151 0.4978 0.1566 7.5029 0.0250 0.00003100	982	27.355866019608	35.727954411765	4.938464901961	1.481496686275	0.567167530993	
983 0.4000 0.4254 0.7500 0.0600 0.1658 0.4940 7.4481 0.5072 0.1474 7.8910 0.0250 0.00002700	983	27.687312313725	36.928350568627	4.955340098039	1.480850215686	0.584673430910	
984 0.4012 0.4094 0.7500 0.0600 0.1631 0.5000 7.4101 0.4975 0.1458 7.9288 0.0259 0.00002800	984	27.340829509804	37.194637490196	5.021821745098	1.473802450980	0.586438728610	
985 0.4000 0.4091 0.7500 0.0624 0.1589 0.4936 7.5973 0.4913 0.1495 8.0000 0.0263 0.00002900	985	26.953264725490	37.069298058824	5.082925254902	1.473117431373	0.580425280104	
986 0.4000 0.3923 0.7565 0.0645 0.1583 0.5037 7.5595 0.4971 0.1448 7.7121 0.0254 0.00002300	986	28.377298803922	39.174991980392	4.984162235294	1.469172294118	0.580897594511	
987 0.4076 0.4030 0.7633 0.0680 0.1576 0.5122 7.4991 0.5024 0.1450 7.6825 0.0259 0.00002700	987	27.407206568627	39.207191137255	4.942381039216	1.470260882353	0.579455736623	
988 0.4196 0.3914 0.7651 0.0685 0.1491 0.4938 7.3624 0.5013 0.1469 7.9588 0.0269 0.00003600	988	27.052906274510	36.012172098039	5.004695588235	1.464298333333	0.580269850934	
989 0.4280 0.3843 0.7633 0.0660 0.1468 0.5036 7.5143 0.4932 0.1428 7.8886 0.0265 0.00002700	989	27.636125803922	38.367927509804	5.052603156863	1.465871882353	0.584688062343	
990 0.4317 0.3923 0.7715 0.0663 0.1452 0.4942 7.3723 0.4896 0.1470 7.4609 0.0264 0.00003400	990	27.108616039216	36.138884196078	4.997241078431	1.469843823529	0.574743692161	
991 0.4398 0.3935 0.7759 0.0630 0.1410 0.4943 7.2931 0.5035 0.1491 7.5466 0.0269 0.00004000	991	26.728163156863	35.498507431373	4.917194960784	1.464724588235	0.578151983073	
992 0.4363 0.3866 0.7844 0.0630 0.1452 0.4832 7.4124 0.4948 0.1487 7.5524 0.0273 0.00004000	992	26.565081352941	34.701178588235	4.973403392157	1.465856294118	0.577857741265	
993 0.4440 0.3846 0.7538 0.0613 0.1426 0.4860 7.4472 0.4879 0.1458 7.6940 0.0275 0.00003600	993	26.495998294118	35.127758725490	5.054489627451	1.467316568627	0.583344556193	
994 0.4519 0.3926 0.7500 0.0642 0.1403 0.5049 7.4549 0.4921 0.1471 7.4107 0.0276 0.00003700	994	25.970538980392	36.935237294118	4.968576882353	1.467925176471	0.577584478556	
995 0.4360 0.3929 0.7500 0.0642 0.1448 0.4936 7.2865 0.4959 0.1414 7.3947 0.0279 0.00004200	995	25.788225470588	34.706823078431	4.934077784314	1.468192431373	0.585329757964	
996 0.4479 0.3938 0.7500 0.0625 0.1474 0.5035 7.3643 0.5037 0.1411 7.2059 0.0271 0.00003900	996	26.347595294118	36.616049960784	4.840560392157	1.467744490196	0.585089030020	
997 0.4617 0.3904 0.7500 0.0639 0.1522 0.5041 7.3539 0.5086 0.1473 7.4024 0.0272 0.00004000	997	26.537422392157	36.788765196078	4.840283196078	1.463814901961	0.579294014187	
998 0.4686 0.3951 0.7500 0.0629 0.1495 0.4994 7.4330 0.5158 0.1432 7.3817 0.0275 0.00004400	998	26.113687254902	36.309867921569	4.790727470588	1.463765901961	0.586237823738	
999 0.4905 0.3999 0.7560 0.0611 0.1575 0.5060 7.2841 0.5236 0.1505 7.5190 0.0278 0.00004800	999	25.793249960784	36.103393156863	4.757680686275	1.461293294118	0.581745681648	
1000 0.5040 0.3941 0.7525 0.0681 0.1569 0.5056 7.4126 0.5123 0.1510 7.3526 0.0279 0.00004600	1000	25.680969980392	36.598363843137	4.798260235294	1.462272176471	0.572788126860	
1001 0.5156 0.3904 0.7500 0.0679 0.1606 0.4987 7.5127 0.5266 0.1484 7.3689 0.0283 0.00005200	1001	25.590802411765	36.233869588235	4.702192117647	1.457762235294	0.578623758645	
1002 0.5206 0.3815 0.7500 0.0674 0.1599 0.4995 7.4753 0.5279 0.1476 7.5681 0.0281 0.00005000	1002	26.171229843137	36.591170039216	4.731340686275	1.454771294118	0.581647774896	
1003 0.5378 0.3746 0.7525 0.0688 0.1613 0.4873 7.3846 0.5316 0.1482 7.3423 0.0279 0.00005500	1003	26.496950411765	34.994736098039	4.662442588235	1.453212686275	0.577665454121	
1004 0.5356 0.3706 0.7555 0.0635 0.1717 0.4827 7.4498 0.5232 0.1497 7.1692 0.0276 0.00005200	1004	26.737280568627	34.955835490196	4.671104843137	1.455435470588	0.576371996749	
1005 0.5484 0.3597 0.7711 0.0600 0.1732 0.4741 7.4110 0.5210 0.1543 7.0501 0.0276 0.00005500	1005	27.012169450980	33.996163960784	4.657361176471	1.453589901961	0.571682822677	
1006 0.5567 0.3601 0.7843 0.0600 0.1714 0.4785 7.4421 0.5203 0.1578 6.9674 0.0282 0.00005800	1006	26.458924901961	34.257084745098	4.645547921569	1.453473882353	0.567147167984	
1007 0.5582 0.3590 0.7979 0.0600 0.1713 0.4716 7.4275 0.5142 0.1593 7.2457 0.0290 0.00005900	1007	25.945268980392	33.112752196078	4.739558058824	1.454190372549	0.568831522489	
1008 0.5680 0.3664 0.7999 0.0600 0.1726 0.4659 7.5031 0.5173 0.1564 7.3796 0.0295 0.00006000	1008	25.433784686275	32.524182549020	4.745217019608	1.455179372549	0.574821125642	
1009 0.5706 0.3810 0.8087 0.0600 0.1721 0.4587 7.3410 0.5206 0.1646 7.4029 0.0297 0.00006500	1009	24.719876000000	30.676023431373	4.729112764706	1.455375137255	0.566869456606	
1010 0.5701 0.3941 0.8119 0.0604 0.1715 0.4653 7.4470 0.5159 0.1668 7.3730 0.0293 0.00006200	1010	24.585395058824	31.681637823529	4.758174784314	1.458724294118	0.562711028400	
1011 0.5637 0.3915 0.8201 0.0624 0.1734 0.4710 7.5163 0.5115 0.1710 7.5921 0.0292 0.00006000	1011	24.789777176471	32.691686000000	4.827952784314	1.458133823529	0.558181838070	
1012 0.5465 0.3962 0.8277 0.0638 0.1830 0.4513 7.3042 0.5160 0.1727 7.6531 0.0298 0.00006200	1012	24.231806745098	29.541899039216	4.798884803922	1.457849529412	0.557511172260	
1013 0.5424 0.3975 0.8286 0.0632 0.1868 0.4428 7.1600 0.5070 0.1775 7.5384 0.0299 0.00005700	1013	24.003018921569	28.077159627451	4.832948509804	1.460103882353	0.550324551514	
1014 0.5384 0.3977 0.8312 0.0656 0.1907 0.4569 7.1633 0.5200 0.1788 7.3314 0.0298 0.00006700	1014	23.971981803922	29.326131039216	4.701215490196	1.456533039216	0.546683111672	
1015 0.5545 0.4077 0.8140 0.0660 0.1840 0.4522 7.0150 0.5095 0.1829 7.3746 0.0294 0.00006000	1015	23.895128372549	28.258535117647	4.788189490196	1.459805764706	0.540468562045	
1016 0.5378 0.4153 0.8160 0.0714 0.1899 0.4531 7.0000 0.5008 0.1892 7.3956 0.0301 0.00005700	1016	23.050831627451	27.774041725490	4.845176333333	1.462901960784	0.529997811121	
1017 0.5470 0.4230 0.7981 0.0691 0.1958 0.4580 7.1203 0.5045 0.1925 6.9908 0.0305 0.00006100	1017	22.308327588235	28.213499000000	4.730647568627	1.464575921569	0.524770240958	
1018 0.5453 0.4357 0.8076 0.0697 0.1926 0.4458 7.0095 0.4902 0.1973 6.8510 0.0310 0.00004900	1018	21.437569705882	26.243898921569	4.801301509804	1.470362000000	0.516160237515	
1019 0.5361 0.4560 0.8201 0.0764 0.1874 0.4348 7.0000 0.5101 0.2000 7.0179 0.0312 0.00004800	1019	20.786147568627	25.009556000000	4.710968823529	1.467706588235	0.514693166747	
1020 0.5326 0.4594 0.8155 0.0769 0.1830 0.4251 7.0000 0.5091 0.2000 7.0169 0.0310 0.00004500	1020	20.834962254902	24.334133431373	4.723700235294	1.468794764706	0.513856285859	
1021 0.5402 0.4649 0.8003 0.0801 0.1794 0.4164 7.0507 0.5219 0.2000 7.0070 0.0317 0.00004400	1021	20.258871745098	23.592503372549	4.640736647059	1.466039980392	0.514505627081	
1022 0.5398 0.4594 0.8212 0.0842 0.1869 0.4262 7.1084 0.5472 0.1996 6.8797 0.0317 0.00005600	1022	20.431878470588	24.573358196078	4.452788431373	1.459025784314	0.514123871933	
1023 0.5467 0.4570 0.8038 0.0839 0.1831 0.4331 7.0000 0.5458 0.2000 7.0375 0.0314 0.00005800	1023	20.808220705882	24.909125509804	4.496311588235	1.458564647059	0.514997765500	
1024 0.5373 0.4471 0.8077 0.0859 0.1862 0.4359 7.0376 0.5738 0.1970 7.1476 0.0313 0.00007100	1024	21.305455686275	25.543904078431	4.353714352941	1.449828254902	0.521174692912	
1025 0.5495 0.4586 0.8154 0.0885 0.1922 0.4228 7.0000 0.5750 0.2000 6.9961 0.0314 0.00006200	1025	20.815781098039	24.180002019608	4.314792411765	1.452294941176	0.515074591612	
1026 0.5498 0.4622 0.7998 0.0913 0.1916 0.4299 7.0614 0.5853 0.2000 7.1904 0.0312 0.00006800	1026	20.949647058824	24.990525098039	4.297436254902	1.450377333333	0.516114323793	
1027 0.5370 0.4706 0.7904 0.0838 0.1934 0.4445 7.0000 0.5917 0.1966 6.7104 0.0310 0.00006900	1027	20.635767450980	25.663348215686	4.177720294118	1.454207764706	0.520180114268	
1028 0.5294 0.4790 0.7973 0.0855 0.1921 0.4385 7.0000 0.6000 0.1995 6.5235 0.0307 0.00006500	1028	20.448219313725	25.101841980392	4.105282823529	1.455995686275	0.514743896322	
1029 0.5149 0.4705 0.7869 0.0857 0.1920 0.4428 7.0727 0.6000 0.1934 6.4919 0.0296 0.00007100	1029	21.482100117647	26.306490529412	4.103159647059	1.457393156863	0.518415076276	
1030 0.5048 0.4752 0.7788 0.0866 0.1901 0.4275 7.1354 0.6000 0.2000 6.5325 0.0295 0.00006700	1030	21.362737274510	25.299241176471	4.112441823529	1.456914745098	0.511486549898	
1031 0.4879 0.4748 0.7663 0.0874 0.2000 0.4189 7.2272 0.5992 0.2000 6.8089 0.0291 0.00006500	1031	21.823193764706	25.228622098039	4.162301784314	1.459152509804	0.513468039402	
1032 0.4858 0.4836 0.7613 0.0885 0.1979 0.4100 7.2565 0.6000 0.2000 6.7618 0.0283 0.00005900	1032	22.101053921569	24.808972529412	4.158487392157	1.464764627451	0.510918983454	
1033 0.4900 0.4869 0.7500 0.0903 0.1932 0.4182 7.3543 0.5915 0.1997 6.6070 0.0283 0.00006000	1033	21.888915098039	25.651147941176	4.176809137255	1.467742568627	0.507230004728	
1034 0.4874 0.4983 0.7664 0.0917 0.1910 0.4088 7.2610 0.5817 0.1993 6.9158 0.0284 0.00005100	1034	21.520430901961	24.436567784314	4.290982509804	1.472093882353	0.509233888373	
1035 0.4805 0.5052 0.7647 0.0910 0.1970 0.4037 7.2155 0.5859 0.1937 6.9844 0.0285 0.00004700	1035	21.339019686275	23.831189568627	4.279693705882	1.475388647059	0.516888512101	
1036 0.4824 0.5058 0.7572 0.0889 0.1939 0.4112 7.0824 0.5756 0.2000 7.0160 0.0279 0.00004700	1036	21.683948000000	24.094799686275	4.343898882353	1.476584627451	0.510077496276	
1037 0.4764 0.5151 0.7639 0.0847 0.1958 0.4099 7.0199 0.5739 0.1942 6.9615 0.0274 0.00004300	1037	21.691261372549	23.790618137255	4.347633745098	1.482429901961	0.517729380394	
1038 0.4848 0.5063 0.7731 0.0787 0.1893 0.4070 7.0000 0.5564 0.1999 7.1099 0.0274 0.00004200	1038	22.018000470588	23.674826470588	4.476125431373	1.481163235294	0.515971130043	
1039 0.4837 0.5112 0.7649 0.0760 0.1872 0.3950 7.1493 0.5432 0.2000 6.9991 0.0274 0.00003700	1039	21.724241784314	23.180480627451	4.535997078431	1.486013294118	0.515130059787	
1040 0.4834 0.5092 0.7705 0.0733 0.1870 0.3802 7.2905 0.5317 0.2000 6.9103 0.0270 0.00003300	1040	22.027149235294	22.747504941176	4.589769450980	1.488969941176	0.513848730111	
1041 0.4942 0.5017 0.7798 0.0724 0.1837 0.3822 7.1920 0.5370 0.2000 6.7429 0.0271 0.00003500	1041	22.136651803922	22.621553686275	4.524382000000	1.486331274510	0.513434945240	
1042 0.4843 0.5136 0.7690 0.0748 0.1750 0.3804 7.0506 0.5541 0.1989 6.4436 0.0275 0.00003300	1042	21.307538254902	21.706319980392	4.373435607843	1.486618431373	0.512193904152	
1043 0.4950 0.5119 0.7746 0.0797 0.1727 0.3861 7.0099 0.5532 0.2000 6.5028 0.0272 0.00003500	1043	21.569598431373	22.062267901961	4.392028156863	1.485196941176	0.507445893661	
1044 0.4905 0.5218 0.7753 0.0838 0.1749 0.4077 7.0921 0.5444 0.1994 6.2519 0.0280 0.00003600	1044	20.475167862745	23.242402843137	4.385080705882	1.489022823529	0.502124159940	
1045 0.4920 0.5311 0.7693 0.0884 0.1817 0.3924 7.0658 0.5430 0.1994 5.9523 0.0283 0.00003000	1045	19.739688019608	21.794239176471	4.319258392157	1.490870000000	0.495316377548	
1046 0.4822 0.5326 0.7793 0.0870 0.1792 0.3834 7.0000 0.5556 0.2000 6.1679 0.0277 0.00002900	1046	20.271906196078	21.288073921569	4.303799372549	1.490099000000	0.499361428240	
1047 0.4932 0.5500 0.7795 0.0912 0.1842 0.3982 7.1728 0.5534 0.1998 6.2521 0.0274 0.00003100	1047	19.846904862745	22.566061725490	4.332353980392	1.493394490196	0.496927266391	
1048 0.4823 0.5500 0.7740 0.0885 0.1895 0.3992 7.2142 0.5483 0.2000 6.1649 0.0274 0.00003100	1048	19.810747764706	22.737956156863	4.337985921569	1.495760823529	0.496863860527	
1049 0.4814 0.5500 0.7827 0.0917 0.1920 0.3894 7.2785 0.5440 0.1980 6.0865 0.0266 0.00003000	1049	20.298833647059	22.536664274510	4.344459372549	1.496964372549	0.493459821995	
1050 0.4831 0.5500 0.7837 0.0937 0.1946 0.3797 7.2183 0.5427 0.2000 5.8016 0.0273 0.00002600	1050	19.629130921569	21.421751254902	4.280454333333	1.496570490196	0.487504744144	
1051 0.4667 0.5434 0.7752 0.0934 0.1852 0.3863 7.2106 0.5482 0.2000 5.5568 0.0268 0.00002900	1051	20.041865117647	21.996457941176	4.201427803922	1.494938882353	0.484127575673	
1052 0.4593 0.5500 0.7772 0.0875 0.1772 0.4030 7.1050 0.5640 0.2000 5.7884 0.0265 0.00003400	1052	20.234925235294	22.851379000000	4.181763019608	1.492348705882	0.492924237788	
1053 0.4712 0.5500 0.7622 0.0887 0.1796 0.4005 7.2254 0.5519 0.2000 5.8663 0.0267 0.00003300	1053	20.045983549020	22.976410450980	4.261085509804	1.494675803922	0.492084354703	
1054 0.4694 0.5291 0.7796 0.0914 0.1862 0.4150 7.2263 0.5600 0.1924 5.6503 0.0261 0.00004100	1054	21.233083666667	24.595549549020	4.162406392157	1.492050843137	0.494757496750	
1056 0.4579 0.5221 0.7899 0.0910 0.1832 0.4025 7.2702 0.5576 0.1914 5.5862 0.0255 0.00004000	1056	21.874841960784	24.161907431373	4.163008882353	1.491733627451	0.493706033583	
1057 0.4420 0.5022 0.7781 0.0920 0.1900 0.3973 7.3779 0.5503 0.1953 5.8134 0.0254 0.00004400	1057	22.895236431373	24.629472901961	4.243652568627	1.486415098039	0.490302231914	
1058 0.4510 0.4893 0.7619 0.0903 0.1935 0.3890 7.2250 0.5469 0.2000 5.9089 0.0253 0.00004200	1058	23.468061901961	23.772677431373	4.276522392157	1.481828117647	0.487134271829	
1059 0.4672 0.4811 0.7653 0.0872 0.1890 0.4038 7.2899 0.5506 0.2000 6.0153 0.0255 0.00004800	1059	23.771183117647	25.235239686275	4.283095901961	1.479539431373	0.491512901265	
1060 0.4702 0.4795 0.7614 0.0860 0.1838 0.4059 7.3925 0.5491 0.1973 5.7970 0.0252 0.00005000	1060	23.872440196078	25.806380568627	4.247079254902	1.480257352941	0.491515987336	
